Time,Source,Destination,Protocol,Length,info
74.97015092264081,192.168.1.1,10.0.0.1,ICMP,551,normal
843.9986980586609,192.168.1.1,10.0.0.2,TCP,393,normal
757.1184136433852,192.168.1.2,10.0.0.1,ICMP,931,normal
774.3366835325172,192.168.1.1,10.0.0.1,UDP,156,normal
995.6791184065042,192.168.1.2,10.0.0.2,ICMP,1448,normal
972.95603514527,192.168.1.2,10.0.0.2,ICMP,864,normal
152.13164889094855,192.168.1.2,10.0.0.2,ICMP,355,normal
310.8387668490653,192.168.1.1,10.0.0.2,ICMP,951,normal
750.2981049317322,192.168.1.1,10.0.0.2,TCP,1060,normal
215.55824303325866,192.168.1.2,10.0.0.2,ICMP,115,normal
990.1196687161839,192.168.1.1,10.0.0.1,UDP,737,normal
708.6151580710725,192.168.1.2,10.0.0.1,UDP,358,normal
566.5903321473327,192.168.1.1,10.0.0.2,ICMP,287,normal
811.7433051254337,192.168.1.2,10.0.0.2,TCP,267,normal
311.31587276224747,192.168.1.2,10.0.0.1,ICMP,466,normal
481.65150645637954,192.168.1.2,10.0.0.1,TCP,646,normal
386.89843886181575,192.168.1.1,10.0.0.1,ICMP,687,normal
260.22643337315566,192.168.1.1,10.0.0.2,TCP,493,normal
910.310452085889,192.168.1.1,10.0.0.2,ICMP,927,normal
345.6752527919709,192.168.1.1,10.0.0.1,ICMP,124,normal
782.0745202659808,192.168.1.1,10.0.0.2,TCP,1113,normal
392.8859966667718,192.168.1.1,10.0.0.1,TCP,525,normal
416.76242173337397,192.168.1.1,10.0.0.1,UDP,582,normal
438.98789831511255,192.168.1.1,10.0.0.2,UDP,936,normal
567.4331109078287,192.168.1.2,10.0.0.1,UDP,374,normal
716.5251155455715,192.168.1.2,10.0.0.1,TCP,611,normal
421.53782126112606,192.168.1.2,10.0.0.1,TCP,1149,normal
979.434435077496,192.168.1.2,10.0.0.1,ICMP,872,normal
153.10108303519155,192.168.1.2,10.0.0.2,TCP,126,normal
259.5534119455488,192.168.1.2,10.0.0.1,UDP,1470,normal
374.3601378783998,192.168.1.2,10.0.0.1,TCP,1488,normal
439.2137409635857,192.168.1.1,10.0.0.2,UDP,45,normal
711.573026423629,192.168.1.2,10.0.0.1,UDP,1070,normal
722.0725513123381,192.168.1.1,10.0.0.1,ICMP,534,normal
194.19765153356104,192.168.1.1,10.0.0.2,ICMP,1059,normal
774.2344080882987,192.168.1.2,10.0.0.2,ICMP,859,normal
828.7940287351365,192.168.1.2,10.0.0.2,ICMP,1060,normal
442.70968001400604,192.168.1.2,10.0.0.2,UDP,77,normal
863.42959059975,192.168.1.1,10.0.0.2,TCP,739,normal
95.62937428674279,192.168.1.2,10.0.0.2,UDP,136,normal
438.29145901741265,192.168.1.1,10.0.0.2,ICMP,844,normal
838.5200225365166,192.168.1.2,10.0.0.2,TCP,1098,normal
390.69755814302187,192.168.1.1,10.0.0.1,UDP,894,normal
762.3281945779249,192.168.1.2,10.0.0.2,ICMP,436,normal
437.45115058079375,192.168.1.2,10.0.0.1,ICMP,742,normal
88.35634992119223,192.168.1.2,10.0.0.1,TCP,101,normal
119.09348782430452,192.168.1.2,10.0.0.1,ICMP,185,normal
222.7185716953418,192.168.1.2,10.0.0.2,UDP,799,normal
515.6693798515348,192.168.1.2,10.0.0.2,ICMP,153,normal
74.681813803548,192.168.1.1,10.0.0.1,UDP,104,normal
82.69857040467188,192.168.1.2,10.0.0.1,ICMP,744,normal
162.8457440085379,192.168.1.2,10.0.0.1,ICMP,1424,normal
601.031727763159,192.168.1.1,10.0.0.2,UDP,842,normal
324.54014954822054,192.168.1.2,10.0.0.2,ICMP,68,normal
937.8722427186082,192.168.1.1,10.0.0.1,ICMP,967,normal
877.0001715724412,192.168.1.1,10.0.0.1,UDP,306,normal
989.9590876931544,192.168.1.2,10.0.0.1,TCP,964,normal
958.6141263085743,192.168.1.1,10.0.0.1,TCP,1439,normal
23.442761995183915,192.168.1.1,10.0.0.1,UDP,883,normal
318.41985685442654,192.168.1.1,10.0.0.1,TCP,414,normal
708.4991084955375,192.168.1.1,10.0.0.1,ICMP,493,normal
916.9341390012827,192.168.1.2,10.0.0.1,UDP,474,normal
504.85690733893574,192.168.1.1,10.0.0.1,UDP,702,normal
557.7797582939625,192.168.1.1,10.0.0.1,UDP,46,normal
593.6088775111974,192.168.1.1,10.0.0.2,TCP,261,normal
85.34952328076461,192.168.1.2,10.0.0.2,ICMP,271,normal
756.0930657747182,192.168.1.1,10.0.0.2,UDP,1001,normal
301.6124803998567,192.168.1.1,10.0.0.2,ICMP,432,normal
200.57253543966758,192.168.1.2,10.0.0.2,UDP,623,normal
532.3563789068645,192.168.1.2,10.0.0.1,UDP,1420,normal
288.02005679647925,192.168.1.1,10.0.0.1,ICMP,228,normal
110.62180065675432,192.168.1.2,10.0.0.1,TCP,809,normal
522.3450919510545,192.168.1.1,10.0.0.2,ICMP,336,normal
73.72613378957892,192.168.1.1,10.0.0.2,UDP,829,normal
150.68321676404983,192.168.1.2,10.0.0.1,ICMP,920,normal
353.2107813099661,192.168.1.2,10.0.0.2,UDP,1098,normal
722.1622686428644,192.168.1.1,10.0.0.2,UDP,327,normal
421.5497001112707,192.168.1.1,10.0.0.2,TCP,414,normal
374.26730208785585,192.168.1.2,10.0.0.2,UDP,1182,normal
906.5093990009553,192.168.1.1,10.0.0.2,UDP,1339,normal
71.97548980174118,192.168.1.2,10.0.0.2,ICMP,151,normal
414.38441586680653,192.168.1.2,10.0.0.2,TCP,1386,normal
702.0081396657018,192.168.1.2,10.0.0.2,TCP,1178,normal
946.7026413402219,192.168.1.1,10.0.0.1,ICMP,600,normal
303.23610577879725,192.168.1.1,10.0.0.2,ICMP,241,normal
616.5852106855021,192.168.1.2,10.0.0.1,ICMP,1153,normal
568.8004644767014,192.168.1.2,10.0.0.2,UDP,311,normal
18.84365755834738,192.168.1.1,10.0.0.2,TCP,272,normal
994.1650028810676,192.168.1.2,10.0.0.2,UDP,1033,normal
236.19980402158058,192.168.1.2,10.0.0.2,ICMP,1171,normal
80.4313041045569,192.168.1.2,10.0.0.2,TCP,531,normal
909.9625300219556,192.168.1.1,10.0.0.2,TCP,1449,normal
670.6265191397678,192.168.1.1,10.0.0.2,UDP,695,normal
469.5760173076805,192.168.1.2,10.0.0.1,ICMP,1349,normal
497.67331122834037,192.168.1.1,10.0.0.2,UDP,496,normal
781.2863975454862,192.168.1.2,10.0.0.1,ICMP,44,normal
734.3034665964178,192.168.1.1,10.0.0.1,ICMP,1263,normal
119.94885894805729,192.168.1.1,10.0.0.2,ICMP,157,normal
838.4838416303875,192.168.1.2,10.0.0.1,UDP,1230,normal
105.2670771321117,192.168.1.1,10.0.0.1,ICMP,124,normal
309.0714720310662,192.168.1.2,10.0.0.1,TCP,1257,normal
241.94883459569482,192.168.1.1,10.0.0.1,UDP,1235,normal
132.45834906627317,192.168.1.1,10.0.0.1,TCP,1198,normal
992.6306831622551,192.168.1.2,10.0.0.2,UDP,805,normal
257.15805233850307,192.168.1.2,10.0.0.1,ICMP,68,normal
833.0390268031259,192.168.1.1,10.0.0.2,ICMP,351,normal
149.48111271848074,192.168.1.2,10.0.0.1,UDP,435,normal
162.85152887666464,192.168.1.2,10.0.0.2,TCP,1336,normal
48.574247235844915,192.168.1.2,10.0.0.2,TCP,1191,normal
575.6852355689748,192.168.1.1,10.0.0.1,ICMP,457,normal
218.30729192392818,192.168.1.1,10.0.0.1,TCP,888,normal
833.8396906822464,192.168.1.2,10.0.0.1,UDP,1464,normal
976.1050095299472,192.168.1.1,10.0.0.1,ICMP,1319,normal
140.4762674142822,192.168.1.1,10.0.0.2,TCP,370,normal
449.15995418918766,192.168.1.1,10.0.0.2,TCP,1329,normal
610.5490253723158,192.168.1.2,10.0.0.2,TCP,1277,normal
301.058617562688,192.168.1.1,10.0.0.2,UDP,1465,normal
210.6171135477344,192.168.1.1,10.0.0.1,UDP,897,normal
830.9120689876526,192.168.1.1,10.0.0.2,ICMP,1305,normal
336.46100440218294,192.168.1.2,10.0.0.2,ICMP,797,normal
741.4840996856855,192.168.1.2,10.0.0.1,ICMP,1208,normal
264.63753547244204,192.168.1.2,10.0.0.2,UDP,607,normal
563.547913518714,192.168.1.2,10.0.0.2,UDP,933,normal
8.800933835071634,192.168.1.2,10.0.0.2,UDP,1469,normal
291.9376836619505,192.168.1.1,10.0.0.2,TCP,709,normal
723.2929731864382,192.168.1.2,10.0.0.1,ICMP,1176,normal
646.3942977963634,192.168.1.1,10.0.0.2,UDP,764,normal
92.3132304988824,192.168.1.2,10.0.0.2,UDP,1408,normal
447.03163360655765,192.168.1.1,10.0.0.2,TCP,732,normal
801.0827969231058,192.168.1.2,10.0.0.1,TCP,1100,normal
804.0912918761836,192.168.1.1,10.0.0.2,ICMP,477,normal
693.1917054646134,192.168.1.1,10.0.0.1,TCP,1354,normal
686.5764852058869,192.168.1.1,10.0.0.2,ICMP,166,normal
775.3882929845369,192.168.1.1,10.0.0.2,ICMP,1465,normal
150.75915483665858,192.168.1.2,10.0.0.2,ICMP,407,normal
604.4992276385069,192.168.1.2,10.0.0.2,ICMP,40,normal
955.876341300986,192.168.1.1,10.0.0.2,TCP,1080,normal
672.6391910379606,192.168.1.1,10.0.0.2,UDP,463,normal
958.6916573915578,192.168.1.2,10.0.0.2,TCP,1336,normal
492.1730563735747,192.168.1.2,10.0.0.1,UDP,397,normal
122.67744155907023,192.168.1.2,10.0.0.1,TCP,977,normal
840.8995295040698,192.168.1.2,10.0.0.1,ICMP,353,normal
418.28878132417316,192.168.1.2,10.0.0.2,ICMP,1079,normal
413.8266982776547,192.168.1.1,10.0.0.1,ICMP,1094,normal
317.80152511897455,192.168.1.1,10.0.0.2,UDP,531,normal
902.526185113151,192.168.1.1,10.0.0.1,UDP,983,normal
858.8729866495178,192.168.1.1,10.0.0.2,UDP,175,normal
848.0021812301097,192.168.1.1,10.0.0.1,ICMP,982,normal
271.0116416823466,192.168.1.2,10.0.0.1,ICMP,92,normal
521.3248809189806,192.168.1.1,10.0.0.1,UDP,890,normal
910.9560082144477,192.168.1.2,10.0.0.2,ICMP,835,normal
599.6144585116249,192.168.1.2,10.0.0.2,UDP,767,normal
275.6167228584252,192.168.1.1,10.0.0.1,ICMP,578,normal
956.7264092332035,192.168.1.2,10.0.0.2,UDP,84,normal
184.29939750578984,192.168.1.1,10.0.0.1,TCP,867,normal
757.7637785986843,192.168.1.2,10.0.0.1,TCP,198,normal
817.6810110419,192.168.1.2,10.0.0.2,TCP,414,normal
260.79027337525105,192.168.1.1,10.0.0.1,UDP,1301,normal
67.28884511449218,192.168.1.2,10.0.0.2,TCP,81,normal
120.7056526658229,192.168.1.2,10.0.0.2,TCP,401,normal
151.69176078230652,192.168.1.2,10.0.0.1,ICMP,597,normal
40.85033578913466,192.168.1.2,10.0.0.2,TCP,1377,normal
780.6991633836009,192.168.1.2,10.0.0.1,UDP,782,normal
939.1353129238764,192.168.1.2,10.0.0.1,TCP,303,normal
286.3437479452418,192.168.1.1,10.0.0.2,UDP,355,normal
328.8161934901408,192.168.1.1,10.0.0.2,TCP,1381,normal
180.2850059334544,192.168.1.2,10.0.0.1,TCP,277,normal
61.96159623234809,192.168.1.1,10.0.0.1,UDP,850,normal
927.4132296361544,192.168.1.2,10.0.0.2,ICMP,248,normal
140.3637092419936,192.168.1.2,10.0.0.2,TCP,770,normal
404.7747099639539,192.168.1.2,10.0.0.1,UDP,812,normal
79.42438587372614,192.168.1.2,10.0.0.1,UDP,723,normal
155.39771241704793,192.168.1.1,10.0.0.2,TCP,1282,normal
712.2805409088417,192.168.1.2,10.0.0.2,UDP,1189,normal
646.8647368329695,192.168.1.2,10.0.0.1,TCP,1008,normal
415.7763246929476,192.168.1.1,10.0.0.2,UDP,201,normal
408.74699663284406,192.168.1.2,10.0.0.1,ICMP,1375,normal
273.7611658321618,192.168.1.1,10.0.0.2,TCP,1044,normal
546.8292624713973,192.168.1.1,10.0.0.2,ICMP,469,normal
787.981706342716,192.168.1.2,10.0.0.1,ICMP,507,normal
697.4389918005628,192.168.1.2,10.0.0.1,TCP,583,normal
624.1169813932767,192.168.1.2,10.0.0.2,UDP,979,normal
870.2615244939135,192.168.1.2,10.0.0.2,ICMP,386,normal
126.60746255464039,192.168.1.1,10.0.0.2,UDP,97,normal
859.7260360842519,192.168.1.1,10.0.0.2,TCP,1092,normal
906.5330536122452,192.168.1.2,10.0.0.2,TCP,179,normal
35.69428057061319,192.168.1.2,10.0.0.2,UDP,427,normal
638.844212931587,192.168.1.1,10.0.0.2,UDP,1256,normal
1.430109481428521,192.168.1.2,10.0.0.2,TCP,692,normal
717.9334516124245,192.168.1.1,10.0.0.1,ICMP,694,normal
267.84978564043536,192.168.1.2,10.0.0.1,ICMP,1168,normal
958.5245842477974,192.168.1.2,10.0.0.2,ICMP,107,normal
983.4207044654486,192.168.1.1,10.0.0.2,TCP,817,normal
377.84561495881775,192.168.1.1,10.0.0.1,UDP,1365,normal
693.8942662201994,192.168.1.1,10.0.0.2,TCP,878,normal
999.0944847132556,192.168.1.1,10.0.0.2,ICMP,49,normal
865.4280545488718,192.168.1.2,10.0.0.1,ICMP,1390,normal
380.1310531280854,192.168.1.2,10.0.0.1,UDP,847,normal
110.43170778998113,192.168.1.2,10.0.0.2,UDP,1440,normal
917.7201213938334,192.168.1.1,10.0.0.2,ICMP,633,normal
982.5658648434846,192.168.1.1,10.0.0.1,TCP,1331,normal
286.36204065702975,192.168.1.1,10.0.0.2,TCP,57,normal
588.2462700342277,192.168.1.1,10.0.0.2,ICMP,732,normal
370.3140204620188,192.168.1.2,10.0.0.1,UDP,582,normal
267.6207277418281,192.168.1.2,10.0.0.2,UDP,509,normal
856.9038229718711,192.168.1.1,10.0.0.2,ICMP,620,normal
662.7281895596666,192.168.1.1,10.0.0.1,ICMP,1353,normal
405.3136042787497,192.168.1.2,10.0.0.1,ICMP,265,normal
251.89469951496503,192.168.1.2,10.0.0.2,ICMP,851,normal
79.99904835292992,192.168.1.1,10.0.0.2,TCP,907,normal
800.1082818366283,192.168.1.1,10.0.0.2,UDP,1486,normal
455.14373181621204,192.168.1.2,10.0.0.2,UDP,1080,normal
614.0856765967764,192.168.1.2,10.0.0.1,TCP,1131,normal
407.464706542469,192.168.1.1,10.0.0.1,TCP,1241,normal
747.8419908432926,192.168.1.2,10.0.0.1,ICMP,712,normal
217.8539079297548,192.168.1.1,10.0.0.1,TCP,288,normal
272.0851846729281,192.168.1.1,10.0.0.1,ICMP,117,normal
959.4390666722563,192.168.1.1,10.0.0.2,TCP,1370,normal
593.9125414577875,192.168.1.2,10.0.0.2,UDP,432,normal
277.14977017261566,192.168.1.1,10.0.0.2,ICMP,585,normal
628.9527760107449,192.168.1.2,10.0.0.1,TCP,575,normal
39.209812173290004,192.168.1.1,10.0.0.1,UDP,1257,normal
525.7717740734724,192.168.1.2,10.0.0.2,UDP,755,normal
924.1983842112799,192.168.1.1,10.0.0.1,TCP,381,normal
848.7545572134085,192.168.1.1,10.0.0.2,TCP,857,normal
979.2044726435023,192.168.1.1,10.0.0.2,TCP,465,normal
446.1475014839874,192.168.1.1,10.0.0.1,ICMP,1345,normal
62.87127769505074,192.168.1.2,10.0.0.1,ICMP,467,normal
854.0312111196165,192.168.1.1,10.0.0.1,ICMP,108,normal
553.5896866797211,192.168.1.1,10.0.0.2,TCP,421,normal
410.9381042668432,192.168.1.2,10.0.0.1,UDP,236,normal
858.0692643626552,192.168.1.1,10.0.0.1,UDP,282,normal
92.96250329262978,192.168.1.2,10.0.0.1,ICMP,1208,normal
998.0288187662189,192.168.1.1,10.0.0.1,UDP,638,normal
768.9355560558174,192.168.1.1,10.0.0.1,UDP,1266,normal
218.19773568756128,192.168.1.2,10.0.0.2,TCP,968,normal
976.0314477899325,192.168.1.1,10.0.0.1,TCP,1034,normal
904.7485190488163,192.168.1.2,10.0.0.1,ICMP,467,normal
22.167644607856474,192.168.1.1,10.0.0.1,TCP,313,normal
325.15033837205874,192.168.1.1,10.0.0.1,UDP,1006,normal
533.0512981521235,192.168.1.1,10.0.0.2,UDP,1138,normal
336.0432492938221,192.168.1.2,10.0.0.1,UDP,1299,normal
411.9909536594343,192.168.1.1,10.0.0.2,UDP,1111,normal
647.8313787303499,192.168.1.2,10.0.0.2,UDP,320,normal
708.981642336198,192.168.1.1,10.0.0.2,ICMP,958,normal
544.5774008325604,192.168.1.2,10.0.0.2,UDP,836,normal
388.1635972853129,192.168.1.2,10.0.0.1,UDP,786,normal
720.1000952923913,192.168.1.1,10.0.0.2,UDP,214,normal
970.4251483072317,192.168.1.1,10.0.0.1,TCP,823,normal
693.7469515204764,192.168.1.2,10.0.0.2,UDP,690,normal
501.04898371796014,192.168.1.1,10.0.0.2,TCP,1070,normal
218.45756543881345,192.168.1.2,10.0.0.1,TCP,118,normal
852.0575096634435,192.168.1.2,10.0.0.1,TCP,1301,normal
349.71329679674136,192.168.1.2,10.0.0.1,TCP,477,normal
382.38656297157615,192.168.1.2,10.0.0.1,ICMP,690,normal
730.2370102925541,192.168.1.2,10.0.0.1,TCP,415,normal
920.4336384835692,192.168.1.1,10.0.0.2,TCP,1475,normal
349.37286903226516,192.168.1.2,10.0.0.2,UDP,1005,normal
274.6920371447088,192.168.1.1,10.0.0.2,UDP,1487,normal
713.4774424746192,192.168.1.2,10.0.0.1,UDP,691,normal
354.2961061269586,192.168.1.2,10.0.0.2,ICMP,1356,normal
973.1730988137394,192.168.1.1,10.0.0.1,TCP,309,normal
176.38231195464127,192.168.1.2,10.0.0.1,UDP,1328,normal
602.6077441902063,192.168.1.1,10.0.0.2,TCP,583,normal
286.7251204854827,192.168.1.1,10.0.0.1,ICMP,972,normal
791.743421076764,192.168.1.2,10.0.0.2,TCP,888,normal
355.00066554376053,192.168.1.2,10.0.0.2,ICMP,1059,normal
883.0935903994393,192.168.1.1,10.0.0.1,UDP,1053,normal
325.6415469339351,192.168.1.1,10.0.0.2,ICMP,651,normal
6.248829837994019,192.168.1.2,10.0.0.1,UDP,454,normal
513.7198198696136,192.168.1.1,10.0.0.1,TCP,1205,normal
136.4121627382493,192.168.1.1,10.0.0.1,TCP,1354,normal
17.02985551208758,192.168.1.2,10.0.0.1,ICMP,950,normal
132.13694732081748,192.168.1.2,10.0.0.1,ICMP,1376,normal
799.6256347825021,192.168.1.1,10.0.0.1,ICMP,681,normal
682.6263092227001,192.168.1.1,10.0.0.1,ICMP,1148,normal
443.5663021942504,192.168.1.1,10.0.0.2,ICMP,326,normal
908.8317332399212,192.168.1.2,10.0.0.1,UDP,827,normal
789.2230638205959,192.168.1.2,10.0.0.1,ICMP,1121,normal
408.8962561809003,192.168.1.2,10.0.0.1,ICMP,304,normal
911.189650527516,192.168.1.2,10.0.0.1,TCP,129,normal
204.75676133407526,192.168.1.1,10.0.0.2,UDP,375,normal
789.9814815430003,192.168.1.1,10.0.0.1,TCP,524,normal
366.281322510573,192.168.1.1,10.0.0.1,UDP,606,normal
768.6014231439225,192.168.1.2,10.0.0.1,TCP,1127,normal
768.441996517585,192.168.1.2,10.0.0.1,TCP,946,normal
625.2598962247924,192.168.1.1,10.0.0.1,UDP,517,normal
274.23551595475436,192.168.1.2,10.0.0.1,ICMP,169,normal
745.005119469151,192.168.1.2,10.0.0.1,UDP,542,normal
9.46780558786131,192.168.1.1,10.0.0.2,TCP,1349,normal
98.83549138485948,192.168.1.1,10.0.0.1,ICMP,837,normal
63.961824532362435,192.168.1.2,10.0.0.2,ICMP,769,normal
521.0213064554522,192.168.1.2,10.0.0.1,TCP,925,normal
130.32896858216847,192.168.1.2,10.0.0.1,TCP,716,normal
901.0861171576347,192.168.1.1,10.0.0.2,TCP,520,normal
176.9047257356059,192.168.1.1,10.0.0.2,UDP,1130,normal
308.1673639144378,192.168.1.2,10.0.0.2,ICMP,609,normal
841.2915056850891,192.168.1.2,10.0.0.1,UDP,670,normal
854.0462799740947,192.168.1.1,10.0.0.1,TCP,941,normal
120.02198736576275,192.168.1.1,10.0.0.1,UDP,211,normal
358.92590582971695,192.168.1.2,10.0.0.1,UDP,1052,normal
641.8360069417089,192.168.1.2,10.0.0.2,TCP,922,normal
966.2454967316601,192.168.1.1,10.0.0.1,ICMP,954,normal
64.57233117242068,192.168.1.1,10.0.0.1,TCP,906,normal
560.5103367444174,192.168.1.1,10.0.0.2,TCP,849,normal
982.9067796540113,192.168.1.2,10.0.0.1,UDP,1290,normal
293.8113690043571,192.168.1.1,10.0.0.2,UDP,529,normal
769.5881908721431,192.168.1.2,10.0.0.1,ICMP,966,normal
694.4611563127739,192.168.1.2,10.0.0.1,UDP,596,normal
328.81772414097134,192.168.1.1,10.0.0.2,ICMP,1174,normal
4.262384638764161,192.168.1.1,10.0.0.2,ICMP,289,normal
153.0530914433307,192.168.1.1,10.0.0.2,TCP,1078,normal
340.1067717766686,192.168.1.2,10.0.0.2,TCP,151,normal
270.6265499252072,192.168.1.1,10.0.0.1,TCP,669,normal
740.901025259482,192.168.1.1,10.0.0.2,TCP,1057,normal
338.3411102801026,192.168.1.1,10.0.0.2,UDP,140,normal
57.20082745646027,192.168.1.1,10.0.0.2,TCP,1104,normal
660.5245525388615,192.168.1.1,10.0.0.1,UDP,482,normal
585.4728904731385,192.168.1.2,10.0.0.1,UDP,87,normal
384.71184986236506,192.168.1.2,10.0.0.1,ICMP,1076,normal
244.02451928713563,192.168.1.1,10.0.0.1,TCP,1455,normal
782.6515408714846,192.168.1.2,10.0.0.2,TCP,1052,normal
853.0056691601955,192.168.1.1,10.0.0.1,ICMP,504,normal
143.64384149868837,192.168.1.1,10.0.0.1,UDP,1204,normal
193.91988176267182,192.168.1.1,10.0.0.1,ICMP,1096,normal
141.6464323982969,192.168.1.2,10.0.0.1,TCP,708,normal
406.96601542529356,192.168.1.2,10.0.0.1,TCP,248,normal
665.6446061045592,192.168.1.1,10.0.0.1,TCP,205,normal
742.5278208071278,192.168.1.2,10.0.0.2,UDP,413,normal
201.4040432371803,192.168.1.2,10.0.0.1,ICMP,199,normal
165.65153714773652,192.168.1.1,10.0.0.1,ICMP,987,normal
396.5616443388429,192.168.1.2,10.0.0.1,ICMP,1493,normal
288.9463844972263,192.168.1.1,10.0.0.1,ICMP,656,normal
265.01796011338905,192.168.1.1,10.0.0.1,ICMP,1363,normal
67.94139763184803,192.168.1.2,10.0.0.2,ICMP,552,normal
44.42097387961286,192.168.1.1,10.0.0.2,ICMP,1256,normal
877.7904675348328,192.168.1.2,10.0.0.2,ICMP,810,normal
464.0348245995215,192.168.1.1,10.0.0.1,TCP,929,normal
695.5678839303238,192.168.1.2,10.0.0.2,UDP,1131,normal
427.88067883003976,192.168.1.2,10.0.0.1,TCP,823,normal
422.66235678820885,192.168.1.2,10.0.0.2,UDP,1136,normal
900.606593346273,192.168.1.1,10.0.0.2,UDP,1325,normal
610.2074250342797,192.168.1.2,10.0.0.1,TCP,127,normal
13.054153189571927,192.168.1.2,10.0.0.1,TCP,516,normal
429.3631485544529,192.168.1.1,10.0.0.1,ICMP,354,normal
932.103150292351,192.168.1.1,10.0.0.1,UDP,1366,normal
288.80218363168643,192.168.1.1,10.0.0.2,ICMP,1274,normal
452.24099324507586,192.168.1.1,10.0.0.1,UDP,463,normal
210.35906342464884,192.168.1.1,10.0.0.1,ICMP,356,normal
257.19599488516656,192.168.1.2,10.0.0.2,ICMP,379,normal
642.6670670276646,192.168.1.1,10.0.0.1,TCP,1425,normal
598.0927543650872,192.168.1.2,10.0.0.2,TCP,167,normal
771.6338896990915,192.168.1.2,10.0.0.2,UDP,1432,normal
980.6191652118554,192.168.1.2,10.0.0.2,ICMP,1166,normal
996.4231819879825,192.168.1.2,10.0.0.2,UDP,1215,normal
353.18519233361087,192.168.1.1,10.0.0.1,ICMP,609,normal
14.890875091876365,192.168.1.2,10.0.0.1,TCP,554,normal
627.454449425349,192.168.1.2,10.0.0.2,UDP,1092,normal
827.4022253849539,192.168.1.1,10.0.0.1,ICMP,841,normal
414.52842024200555,192.168.1.2,10.0.0.1,UDP,1478,normal
208.39260794670133,192.168.1.1,10.0.0.2,UDP,560,normal
378.0792797167819,192.168.1.1,10.0.0.1,ICMP,669,normal
254.16285344720734,192.168.1.2,10.0.0.2,TCP,1153,normal
65.95909749642071,192.168.1.2,10.0.0.1,ICMP,331,normal
28.133448119282978,192.168.1.2,10.0.0.1,UDP,979,normal
459.6943562831953,192.168.1.2,10.0.0.2,TCP,189,normal
580.1539379421991,192.168.1.1,10.0.0.2,TCP,924,normal
586.5247164367523,192.168.1.2,10.0.0.1,TCP,908,normal
579.9058244664753,192.168.1.1,10.0.0.2,TCP,1412,normal
780.5368808566136,192.168.1.1,10.0.0.2,TCP,846,normal
415.5353795699331,192.168.1.1,10.0.0.1,TCP,960,normal
337.6970369226411,192.168.1.1,10.0.0.2,TCP,258,normal
360.4090368246987,192.168.1.1,10.0.0.2,UDP,404,normal
483.16100708089647,192.168.1.2,10.0.0.1,ICMP,304,normal
201.44906790944873,192.168.1.2,10.0.0.1,UDP,334,normal
662.6239355777597,192.168.1.1,10.0.0.2,TCP,1134,normal
267.7512943673519,192.168.1.1,10.0.0.1,UDP,56,normal
6.279230665607649,192.168.1.2,10.0.0.1,TCP,845,normal
485.31710675372017,192.168.1.1,10.0.0.2,TCP,1362,normal
266.7452515224923,192.168.1.2,10.0.0.1,ICMP,1182,normal
255.01450906261692,192.168.1.2,10.0.0.2,ICMP,71,normal
39.007075969972995,192.168.1.1,10.0.0.2,ICMP,191,normal
955.8929003807744,192.168.1.1,10.0.0.2,ICMP,810,normal
113.65668988871758,192.168.1.2,10.0.0.2,ICMP,180,normal
884.5937869719296,192.168.1.2,10.0.0.2,ICMP,824,normal
30.834742133509565,192.168.1.1,10.0.0.1,TCP,1058,normal
238.9436495563043,192.168.1.2,10.0.0.1,TCP,44,normal
577.6705427981159,192.168.1.1,10.0.0.2,ICMP,686,normal
540.2479586956451,192.168.1.1,10.0.0.2,ICMP,738,normal
762.4025141701026,192.168.1.2,10.0.0.2,UDP,1037,normal
265.15948989206385,192.168.1.1,10.0.0.1,TCP,538,normal
839.7463006299378,192.168.1.1,10.0.0.2,ICMP,549,normal
889.0646149344818,192.168.1.2,10.0.0.2,UDP,220,normal
41.48320512629267,192.168.1.1,10.0.0.1,TCP,548,normal
814.6699661767269,192.168.1.2,10.0.0.1,TCP,999,normal
677.2706533515143,192.168.1.2,10.0.0.2,TCP,965,normal
178.01871559161475,192.168.1.2,10.0.0.1,UDP,487,normal
347.8631555532871,192.168.1.2,10.0.0.2,UDP,79,normal
663.8031421446625,192.168.1.2,10.0.0.1,TCP,1217,normal
613.4185009213371,192.168.1.1,10.0.0.2,ICMP,1056,normal
672.383820976584,192.168.1.2,10.0.0.2,ICMP,691,normal
767.6751033708402,192.168.1.1,10.0.0.1,ICMP,1004,normal
269.3009098508843,192.168.1.2,10.0.0.1,TCP,64,normal
955.9086063488761,192.168.1.1,10.0.0.2,UDP,520,normal
62.55682793835493,192.168.1.1,10.0.0.2,TCP,367,normal
906.77975292646,192.168.1.1,10.0.0.2,ICMP,547,normal
985.0166870419488,192.168.1.2,10.0.0.1,UDP,1186,normal
312.3764197400054,192.168.1.1,10.0.0.1,ICMP,1105,normal
976.9021816582755,192.168.1.1,10.0.0.1,ICMP,498,normal
168.0674224129596,192.168.1.2,10.0.0.2,UDP,468,normal
47.86539461071116,192.168.1.2,10.0.0.1,TCP,572,normal
209.38811218876353,192.168.1.2,10.0.0.2,TCP,1264,normal
48.149477156832596,192.168.1.2,10.0.0.2,ICMP,1127,normal
772.1782796569262,192.168.1.1,10.0.0.1,TCP,1331,normal
100.77605180813043,192.168.1.2,10.0.0.1,UDP,1149,normal
